guid,text_a,label
448,will the pa policy cover attack by animals,int_pacc_animal_attacks
449,do you cover animal attacks,int_pacc_animal_attacks
450,does a pa policy cover animal attacks,int_pacc_animal_attacks
451,is there a coverage for animal attack in pa policy,int_pacc_animal_attacks
452,is there a coverage for terrorist attack in pa policy,int_pacc_terrorist
453,will the pa policy cover attack by terrorists,int_pacc_terrorist
454,does nia cover terrorist attacks,int_pacc_terrorist
455,do you cover terrorist attacks,int_pacc_terrorist
456,can i get cover for terrorist attacks in pa policy,int_pacc_terrorist
457,can i get this policy if i do not live in india,int_hlth_foreign_citizen
458,can i get health policy if i am a foreigner,int_hlth_foreign_citizen
459,will i get health policy if i am a foreign citizen,int_hlth_foreign_citizen
460,do you provide health policy to foreign citizen,int_hlth_foreign_citizen
461,does NIA give health policy to foreigner,int_hlth_foreign_citizen
462,will i get mediclaim identity card online,int_hlth_mediclaim_card_online
463,does NIA provide mediclaim identity card online,int_hlth_mediclaim_card_online
464,do you give identity card online,int_hlth_mediclaim_card_online
465,can i get mediclaim identity card online,int_hlth_mediclaim_card_online
466,will the employer hold the job while i recover,int_motr_emplyr_hold
467,while i come back to my work after i recover will my employment be still there,int_motr_emplyr_hold
468,will the employment be put on hold till i regain my health,int_motr_emplyr_hold
469,does my employer have to give me my position back after being on disability,int_motr_emplyr_hold
470,is my employer required to hold my job for me while i recuperate,int_motr_emplyr_hold
471,is employer required to hold my job while i was recovering,int_motr_emplyr_hold
472,will my employment be hold by my employer while i recover,int_motr_emplyr_hold
473,can i get my job back when i recover,int_motr_emplyr_hold
474,can i get the policy from my hometown,int_motr_insur_hometown
475,can i take a motor policy from my native place,int_motr_insur_hometown
476,can i take a motor insurance from home town,int_motr_insur_hometown
477,will i be able to get premium refund in case of no claim,int_pacc_premium_back
478,can the premium paid be refunded if i do not make the claim,int_pacc_premium_back
479,can i get my premium back if i don’t claim,int_pacc_premium_back
480,will i get a premium refund if i do not make a claim,int_pacc_premium_back
481,do you give premium refund for no claim,int_pacc_premium_back
482,does nia allow premium refund in case of zero claim,int_pacc_premium_back
483,can i get personal accident claim from multiple personal accident policies,int_pacc_mult_claim
484,does nia allow multiple pa policy claims in case of having multiple pa policy covers,int_pacc_mult_claim
485,do you allow multiple claims if i have multiple personal accident policies,int_pacc_mult_claim
486,can i make multiple claims for multiple personal accident policies,int_pacc_mult_claim
487,is towing charge included in the policy coverage,int_motr_towing_charge
488,what is the cover given for  towing charge,int_motr_towing_charge
489,can i get policy coverage for towing,int_motr_towing_charge
490,does motor insurance policy cover charges for towing,int_motr_towing_charge
491,is towing charge covered in motor insurance,int_motr_towing_charge
492,do you cover towing charge,int_motr_towing_charge
493,will i get premium back during cancellation of policy,int_hlth_policy_cancellation
494,can i get policy premium refunded if i cancel policy,int_hlth_policy_cancellation
495,when a policy is cancelled will i get my premium back,int_hlth_policy_cancellation
496,do i get the premium refund if i cancel policy,int_hlth_policy_cancellation
497,is it possible to get refund for mediclaim premium for the period i am abroad,int_trvl_refund_mediclaim_abroad
498,will you refund my mediclaim premium for the period i am abroad,int_trvl_refund_mediclaim_abroad
499,does NIA provide refund for mediclaim premium for the period when i was abroad,int_trvl_refund_mediclaim_abroad
500,do you refund mediclaim premium for the period i am abroad,int_trvl_refund_mediclaim_abroad
501,can i get the money spent on pre-acceptance medical check up reimbursed,int_hlth_preacceptance_medcheck_reimbursemnt
502,can i get reimbursement for pre acceptance medical check up,int_hlth_preacceptance_medcheck_reimbursemnt
503,will the amount spent on pre-acceptance medical check up be reimbursed,int_hlth_preacceptance_medcheck_reimbursemnt
504,do you reimburse pre medical checkup expenses,int_hlth_preacceptance_medcheck_reimbursemnt
505,will i get relief for section 80d for payment of premium,int_pacc_sec80d
506,is there any tax relief for the premium paid,int_pacc_sec80d
507,can i get relief under the section 80d of income tax,int_pacc_sec80d
508,can i get relief under section 80d for the premium paid,int_pacc_sec80d
509,does premium paid get relief under section 80d,int_pacc_sec80d
510,is there an income tax exemption in policy,int_hlth_incme_tax_exmption
511,will i get any tax exemption under health policy,int_hlth_incme_tax_exmption
512,can i get tax exemption under health policy,int_hlth_incme_tax_exmption
513,do i get tax exemption in health policy,int_hlth_incme_tax_exmption
514,does NIA provide cover for eye operation by laser capulsotomy,int_hlth_eye_laser_operation
515,will i get cover for eye operation by laser capulsotomy,int_hlth_eye_laser_operation
516,do you cover eye operation by laser capulsotomy,int_hlth_eye_laser_operation
517,can i get the cover for eye operation by laser capulsotomy,int_hlth_eye_laser_operation
518,What is digital discount,int_gnrc_digtl_dscnt
519,how much discount i'll get if i make online purchase,int_gnrc_digtl_dscnt
520,can i get the discount if i make an online purchase,int_gnrc_digtl_dscnt
521,what is the discount for online purchase,int_gnrc_digtl_dscnt
522,do i get the full hospital expense in cashless claim,int_hlth_claimlimit_fullreimbursemnt
523,will I get the full amount of hospitilization expense during cashless,int_hlth_claimlimit_fullreimbursemnt
524,do i get full hospitilization expense for cashless claim,int_hlth_claimlimit_fullreimbursemnt
525,can i get the full hospitalization expense in cashless,int_hlth_claimlimit_fullreimbursemnt
526,how can i get monthly commission statements,int_agnt_monthly_statmnt
527,does NIA provide monthly commission statement,int_agnt_monthly_statmnt
528,can i get the monthly commission statement through email,int_agnt_monthly_statmnt
529,when will i get monthly commission statement,int_agnt_monthly_statmnt
530,is online policy renewal allowed,int_pacc_online_rnwl
531,can i get the pa policy renewed online,int_pacc_online_rnwl
532,is it possible to do a renewal of pa policy online,int_pacc_online_rnwl
533,is online policy renewal allowed,int_pacc_online_rnwl
534,can i renew policy online,int_pacc_online_rnwl
535,does nia allow a renewal of pa policy online,int_pacc_online_rnwl
536,is it possible to get the travel policy with out a passport,int_trvl_no_passport
537,does nia allow to take travel policy with out passport,int_trvl_no_passport
538,do you allow to take travel policy without passport,int_trvl_no_passport
539,is a passport required to take travel policy,int_trvl_no_passport
540,is passport mandatory for travel policy,int_trvl_no_passport
541,is it possible to get visa without travel policy,int_trvl_visa_omp
542,do i get visa only after taking travel policy,int_trvl_visa_omp
543,is travel policy  a mandatory document to get visa,int_trvl_visa_omp
544,is travel policy required to get a visa,int_trvl_visa_omp
545,will i get visa if i do not provide travel policy,int_trvl_visa_omp
546,can i get visa only upon having travel policy,int_trvl_visa_omp
547,do i need to take training before exam,int_agnt_training_compulsory
548,can you tell me if training is mandatory to take the exam,int_agnt_training_compulsory
549,is training mandatory for writing the exam,int_agnt_training_compulsory
550,can i go for the exam if I have not attended the training,int_agnt_training_compulsory
551,should i go for a training before the exam,int_agnt_training_compulsory
552,is it possible to include my child under the floater policy,int_hlth_children_above_25
553,can i include children in a floater policy,int_hlth_children_above_25
554,can I include my child under the floater mediclaim,int_hlth_children_above_25
555,what is the eligibility cretiria for the children to be inluded in floater mediclaim policy,int_hlth_children_above_25
556,how can i include my child in floater mediclaim policy,int_hlth_children_above_25
557,is it possible to cover my parents in laws in the health policy,int_hlth_prnts_in_law_includ
558,does NIA allow to include parents in law in floater mediclaim policy,int_hlth_prnts_in_law_includ
559,what is the coverage for parentsinlaw in floater mediclaim policy,int_hlth_prnts_in_law_includ
560,what should i do to include parents in law in floater mediclaim policy,int_hlth_prnts_in_law_includ
561,how can i include parents in law in floater mediclaim policy,int_hlth_prnts_in_law_includ
562,is it allowed to increase the sum insured at any age and time within one year,int_hlth_incrs_sum_insured
563,do you allow sum insured to be increased within one year irrespective of age and time,int_hlth_incrs_sum_insured
564,can i increase sum insured at any age  within a year,int_hlth_incrs_sum_insured
565,does NIA allow to increase sum insured irrespective of age and time within one year,int_hlth_incrs_sum_insured
566,how to insure my motor,int_motr_want_policy
567,what is the procedure to get a new policy,int_motr_want_policy
568,i am looking for an insurance policy for my motor,int_motr_want_policy
569,can i take insurance,int_motr_want_policy
570,i need insurance,int_motr_want_policy
571,i want to do insurance of my motor,int_motr_want_policy
572,how do i get a policy,int_motr_want_policy
573,i need to insure motor,int_motr_want_policy
574,how do i insure my motor,int_motr_want_policy
575,i want a new motor policy,int_motr_want_policy
576,i am looking for a new inusrance policy,int_motr_want_policy
577,i want to take a motor insurance,int_motr_want_policy
578,can i insure my motor,int_motr_want_policy
579,i want bumper to bumper insurance,int_motr_want_policy
580,i want to know about getting a policy,int_motr_want_policy
581,i want to insure,int_motr_want_policy
582,does nia cover critical illness,int_hlth_crtcl_benefit
583,do you cover critical illness,int_hlth_crtcl_benefit
584,what is critical illness benefit cover,int_hlth_crtcl_benefit
585,what is the coverage given for  critical illness,int_hlth_crtcl_benefit
586,is there a minimum amount i can choose to pay as premium,int_trvl_min_premium
587,what is the minimum premium that i need to pay to get travel policy,int_trvl_min_premium
588,how much is the minimum premium payable,int_trvl_min_premium
589,what is the minimum premium to be paid,int_trvl_min_premium
590,what are the modes of premium payment,int_trvl_mode_premium
591,can you tell me the mode in which i can pay my premium,int_trvl_mode_premium
592,which modes does nia allow for payment of premium,int_trvl_mode_premium
593,what are the different payment modes to pay premium,int_trvl_mode_premium
594,can i know about the modes of premium payment,int_trvl_mode_premium
595,what is NIA rating with CRISIL,int_gnrc_crdt_ratng
596,What is the current Credit Ratings of NIA?,int_gnrc_crdt_ratng
597,how much CRISIL rating does  NIA have,int_gnrc_crdt_ratng
598,NIA rating please,int_gnrc_crdt_ratng
599,can i know the specific name of this travel policy,int_trvl_spec_name
600,how is nia travel policy known,int_trvl_spec_name
601,what is the name of nia travel policy,int_trvl_spec_name
602,do you have a name for travel policy,int_trvl_spec_name
603,does nia have a name for the travel policy,int_trvl_spec_name
604,what does capital sum insured mean,int_pacc_what_sum_insured
605,what is the meaning of capital sum insured,int_pacc_what_sum_insured
606,what do you mean by capital sum insured,int_pacc_what_sum_insured
607,can i know what is capital sum insured,int_pacc_what_sum_insured
608,who does the claim settlement,int_pacc_claim_settle
609,can i know whom to approach for claim settlement,int_pacc_claim_settle
610,who settles the claims,int_pacc_claim_settle
611,whom do i contact for settling claims,int_pacc_claim_settle
612,can i know who to contact if i meet with an accident,int_pacc_contact
613,whom should i contact upon any accident,int_pacc_contact
614,who is the contact person if an accident occurs,int_pacc_contact
615,who will be the point of contact in case of an accident,int_pacc_contact
616,who is to be contacted during accident,int_pacc_contact
617,is it possible to avail a cashless service without a tpa identity card,int_hlth_notpa_idcrd
618,do i need a tpa card for making cashless claim,int_hlth_notpa_idcrd
619,what is the process to make a cashless claim without tpa card,int_hlth_notpa_idcrd
620,can I make a cashless claim without a tpa identity card at the time of claim,int_hlth_notpa_idcrd
621,is it allowed to make a claim for reimbursement,int_trvl_claim_reimbursment
622,does nia allow to make a claim for reimbursement,int_trvl_claim_reimbursment
623,will nia allow me to make a claim,int_trvl_claim_reimbursment
624,do you allow to get amount reimbursed for claim made,int_trvl_claim_reimbursment
625,do you have  portability for individual floater policy,int_hlth_indv_floater_port
626,what about the portability in individual floater policy,int_hlth_indv_floater_port
627,can individual floater policy be ported,int_hlth_indv_floater_port
628,is portability allowed in individual floater policy,int_hlth_indv_floater_port
629,Can I pay Premium by EMI for Fire Insurance,int_fire_prem_instllmt
630,Is Installment Facility Available for Fire Policies,int_fire_prem_instllmt
631,Is emi facility available for fire policies,int_fire_prem_instllmt
632,Can I pay the Premium Amount in Installments,int_fire_prem_instllmt
633,Can the premium be paid in installments,int_fire_prem_instllmt
634,Is installment facility available for fire policies,int_fire_prem_instllmt
635,Is EMI facility available to pay premium,int_fire_prem_instllmt
636,Can the premium be paid in EMI,int_fire_prem_instllmt
637,is it possible to to pay the premium for insurance in installments,int_motr_premium_advance
638,do you accept motor insurance premium payment in installments,int_motr_premium_advance
639,does nia allow premium for insurance to be paid in installments,int_motr_premium_advance
640,i want to know if i can pay premium in installements,int_motr_premium_advance
641,can i receive money from faulty driver's insurer for the negligence,int_motr_negl_pay
642,will i get paid from the negligent driver's insurance,int_motr_negl_pay
643,will the insurance company of the responsible driver pay if there was an accident due to negligent driver,int_motr_negl_pay
644,will the  negligent driver’s insurance company  pay expenses for medical treatment,int_motr_negl_pay
645,will the other driver's insurance company pay for medical bill,int_motr_negl_pay
646,will i get payment from driver insurance for my medical treatment,int_motr_negl_pay
647,will the negligent driver’s insurance company pay for my medical treatment,int_motr_negl_pay
648,can i return  policy if i am not satisfied,int_pacc_return
649,will i be able to return the pa policy if i am not satisfied,int_pacc_return
650,does nia allow returning of the pa policy if not satisfied,int_pacc_return
651,can i return the pa policy if i am unhappy,int_pacc_return
652,can i return policy,int_pacc_return
653,can i return  policy if i am not happy,int_pacc_return
654,can i select a different zone during the period of policy,int_hlth_zone_change
655,is zone change possible midterm during the policy period in case of individual mediclaim policy,int_hlth_zone_change
656,would it be possible to select another zone midterm of my policy period,int_hlth_zone_change
657,do you allow a change of zone during the policy period,int_hlth_zone_change
658,will i loose money if i sold my house which was under insurance,int_hous_sell_prpty
659,What if I sell the property during the insured period,int_hous_sell_prpty
660,Can I Sell my Property while Availing Insurance,int_hous_sell_prpty
661,Will Selling my Property During Insurance Period get me Refund,int_hous_sell_prpty
662,where do i submit policy claim,int_hlth_claimpaper_submssn_proc
663,where should claim submission happen,int_hlth_claimpaper_submssn_proc
664,should the claim be submitted to nia or tpa,int_hlth_claimpaper_submssn_proc
665,can i submit my claim to tpa,int_hlth_claimpaper_submssn_proc
666,should i submit policy claim to nia,int_hlth_claimpaper_submssn_proc
667,can i take additional family policy while having an existing family policy provided by employer,int_hlth_existing_emplyr_policy
668,is it possible to take a family policy in addition to the one given by my employer,int_hlth_existing_emplyr_policy
669,in addition to the employer provided family policy can i take another family policy,int_hlth_existing_emplyr_policy
670,is it possible to pa policy for long period,int_pacc_longterm
671,would it be possible to take pa policy long term,int_pacc_longterm
672,do you have pa policy for large period,int_pacc_longterm
673,can i take a pa policy for a longer period,int_pacc_longterm
674,Does this insurance cover commercial usage of a property,int_hous_insure_commercial
675,Can my Home be Insured if Part of it is used for Commercial Purpose,int_hous_insure_commercial
676,I am running a business in my house . Can i make use of house holder policy,int_hous_insure_commercial
677,Can I take Insurance for my Home if it is Used for Commercial Purpose,int_hous_insure_commercial
678,do you allow me to take only ttd cover,int_pacc_temp_disablt
679,can i take only ttd cover,int_pacc_temp_disablt
680,does nia allow taking of only ttd cover,int_pacc_temp_disablt
681,will i be able to take only ttd cover,int_pacc_temp_disablt
682,is there a long term policy,int_motr_long_term_vehicle
683,can i take policy for long term,int_motr_long_term_vehicle
684,is it possible to take vehicle policy for long term,int_motr_long_term_vehicle
685,does NIA provide long term motor policy,int_motr_long_term_vehicle
686,will it be possible to take pa policy despite having life insurance,int_pacc_add_spouse
687,can i take this policy if i already have life insurance policy,int_pacc_add_spouse
688,do you allow to take pa policy even if i already have life insurance policy,int_pacc_add_spouse
689,is it possible for me to take pa policy even if i have insurance policy,int_pacc_add_spouse
690,do you allow me to take pa policy even if i have irregular income,int_pacc_no_reg_incm
691,does nia allow to take pa policy to people with irregular income,int_pacc_no_reg_incm
692,is it possible to take  policy with no regular income,int_pacc_no_reg_incm
693,will i be able to take pa policy even with no regular income,int_pacc_no_reg_incm
694,do you cover domestic travel,int_trvl_domestic
695,can people travelling within india take this travel policy,int_trvl_domestic
696,can i take travel policy for travel within india,int_trvl_domestic
697,is it possible to take travel policy for domestic travel,int_trvl_domestic
698,does nia have any travel policy for domestic travel,int_trvl_domestic
699,can it cover home on lease,int_hous_rent
700,I live on rent why would I require insurance,int_hous_rent
701,Does it cover leased property,int_hous_rent
702,Is this policy cover rented house / flat /apartment,int_hous_rent
703,can i use this policy if i live on rent,int_hous_rent
704,i want to transfer my ncb,int_motr_transfer_ncb
705,can i transfer  no claim bonus,int_motr_transfer_ncb
706,is transfer of ncb possible,int_motr_transfer_ncb
707,is it possible to transfer ncb,int_motr_transfer_ncb
708,can i transfer my ncb,int_motr_transfer_ncb
709,when can i transfer my ncb,int_motr_transfer_ncb
710,can transfer of existing fire policy to a new property possible,int_fire_trnsfr_new_proprty
711,is transferng of a policy to another property allowed,int_fire_trnsfr_new_proprty
712,can I transfer the current policy to new property,int_fire_trnsfr_new_proprty
713,would it be possible to move the policy to include new residene,int_fire_trnsfr_new_proprty
714,can one port maternity benefits from the existing  gmc mediclaim policy,int_hlth_port_maternity
715,is it possible to port maternity benefits  from gmc,int_hlth_port_maternity
716,can maternity policy be ported from a gmc  policy,int_hlth_port_maternity
717,do you allow porting of maternity benefits from gmc policy,int_hlth_port_maternity
718,is mental retardment covered in policy,int_hlth_mentallyretard_childrn
719,what is coverage for children with mental retardment,int_hlth_mentallyretard_childrn
720,can mentally retarded children be covered in floater mediclaim,int_hlth_mentallyretard_childrn
721,does nia provide coverage for mentally retarded children,int_hlth_mentallyretard_childrn
722,is mental reatrdation covered in floater mediclaim policy,int_hlth_mentallyretard_childrn
723,can my money be lost if dont travel after i taking policy,int_trvl_loose_money
724,do i lose money if i dont travel,int_trvl_loose_money
725,what happens when i postpone my travel after taking the travel policy,int_trvl_loose_money
726,is there a possibility of losing money if i dont travel after buying travel policy,int_trvl_loose_money
727,will i lose my money if i dont travel after taking the travel policy,int_trvl_loose_money
728,will my proposal be rejected by NIA after preacceptance medical check up,int_hlth_proposal_rejection_premedchckup
729,can nia reject my proposal based on pre medical checkup,int_hlth_proposal_rejection_premedchckup
730,can my proposal be rejected by NIA based on results of my pre acceptance medical check up,int_hlth_proposal_rejection_premedchckup
731,is there a possibility of my proposal being rejected based on pre acceptance medical check up,int_hlth_proposal_rejection_premedchckup
732,will my family get coverage when they are covered by another mediclaim policy,int_hlth_multiple_protection
733,can my spouse or family get coverage even if they are covered by another mediclaim policy,int_hlth_multiple_protection
734,does NIA cover spouse or family when they are covered by another mediclaim policy,int_hlth_multiple_protection
735,can NIA change the condition of claim settlement in two policy periods,int_hlth_settle_claim_change
736,is it possible to change the condition regarding settlement of claims in two policy periods,int_hlth_settle_claim_change
737,can the condition regarding settlement of claims in 2 policy periods is changeable,int_hlth_settle_claim_change
738,can other members who is covered floater mediclaim policy continue in same policy when insured dies before policy expiration,int_hlth_insured_dies
739,can remaining members continue under the same floater mediclaim policy if insured dies before expiry,int_hlth_insured_dies
740,do you allow remaining members to continue using same policy if insured dies before expiry,int_hlth_insured_dies
741,can study or employment policy can be taken for less than 6 months,int_trvl_omp_shrttime
742,is it possible to avail travel policy  for studies for small period,int_trvl_omp_shrttime
743,do you allow to take travel policy for study or employment purpose for less than six months,int_trvl_omp_shrttime
744,does nia allow to travel policy for employment for small periods,int_trvl_omp_shrttime
745,what are the discounts on policy premium,int_motr_discount_car_insurance
746,what discounts can i get on motor insurance premium,int_motr_discount_car_insurance
747,do i get a discount on policy premium,int_motr_discount_car_insurance
748,can you give a discount on my policy,int_motr_discount_car_insurance
749,do you give any discount on insurance premium,int_motr_discount_car_insurance
750,how much is  motor premium discount,int_motr_discount_car_insurance
751,does nia provide discounts on motor insurance policies,int_motr_discount_car_insurance
752,how can i get a discount on my motor insurance policy premium,int_motr_discount_car_insurance
753,what discount is provided by nia on motor insurance,int_motr_discount_car_insurance
754,can you make payment directly to the repairer,int_motr_amount_direct_repairer
755,does nia make direct payment to  repairer,int_motr_amount_direct_repairer
756,will you pay directly to the repairer,int_motr_amount_direct_repairer
757,do you pay amount directly to the garage for repair of motor,int_motr_amount_direct_repairer
758,do you make direct payment to garage for repairing my motor,int_motr_amount_direct_repairer
759,do you suggest any sum insured amount for pa policy,int_pacc_suminsured
760,what will be  sum insured amount,int_pacc_suminsured
761,does nia suggest any amount as sum insured amount for pa policy,int_pacc_suminsured
762,what should be the sum insured amount for pa policy,int_pacc_suminsured
763,what does nia suggest as sum insured amount in case of personal accident cover,int_pacc_suminsured
764,what is criteria in terms of age for portability eligibility,int_hlth_age_criteria_portability
765,can you tell me if you have any criteria of age for portability,int_hlth_age_criteria_portability
766,is there any age criteria to be eligible for portability,int_hlth_age_criteria_portability
767,is there a age criteria for portability,int_hlth_age_criteria_portability
768,do you have any age limit to be eligible for portability,int_hlth_age_criteria_portability
769,Compensation for electrical equipment damaged due to voltage fluctuation,int_fire_electr_compstn
770,Damage Caused by Electrical Disturbance,int_fire_electr_compstn
771,Will I Get Compensation if There is a Damage Caused by Electrical Disturbance,int_fire_electr_compstn
772,Will compensation be paid if electrical instruments are damaged due to electrical fluctuation,int_fire_electr_compstn
773,Compensation for Damage due to Electrical Fluctuations,int_fire_electr_compstn
774,Voltage fluctuation damages,int_fire_electr_compstn
775,What is Covered Under Griha Suvidha,int_hous_covrg_griha_suvidha
776,coverages under grihasuvidha,int_hous_covrg_griha_suvidha
777,Griha Suvidha Coverage,int_hous_covrg_griha_suvidha
778,coverage for griha suvidha,int_hous_covrg_griha_suvidha
779,how does broker agent diffrentiate,int_gnrc_brkr_agnt_diff
780,difference in broker and agent,int_gnrc_brkr_agnt_diff
781,what is the distinction between an agent and broker,int_gnrc_brkr_agnt_diff
782,what is the difference between broker and agent,int_gnrc_brkr_agnt_diff
783,Discount on Regular Premiums,int_hous_discnt_sctn
784,discount regular premium,int_hous_discnt_sctn
785,How to get Discounts on Premium,int_hous_discnt_sctn
786,Will I get any discounts if I choose more sections,int_hous_discnt_sctn
787,does this policy cover for short circuit loss,int_fire_loss_short_circuit
788,Is there a coverage for money spent due to a short circuit,int_fire_loss_short_circuit
789,Will this policy cover shortcircuit related losses,int_fire_loss_short_circuit
790,short circuit related loss is covered in policy,int_fire_loss_short_circuit
791,What are the Coverage given under the Householder’s Policy,int_hous_covrge_housholdr
792,will you give me the list of coverages offered by householder policy,int_hous_covrge_housholdr
793,what are the things that i can get covered for,int_hous_covrge_housholdr
794,Does house holder policy cover  Fire & Allied perils  Burglary  theft  Hold-up  larceny  breakdown of domestic appliances  cover for jewellery and valuables  Personal Accident Insurance Public Liability  Plate Glass  Baggage  TV,int_hous_covrge_housholdr
795,does nia cover normal death,int_pacc_natural_death
796,is natural death covered,int_pacc_natural_death
797,will i get covered in the event of a normal death,int_pacc_natural_death
798,do you cover natural death,int_pacc_natural_death
799,does it cover death that occurs naturally,int_pacc_natural_death
800,does the pa policy cover natural death,int_pacc_natural_death
801,is normal death covered,int_pacc_natural_death
802,What Types of Risks are Covered by Householder's Policy,int_hous_risk_cover
803,Which perils are covered by house holder policy,int_hous_risk_cover
804,Does it cover  risks like Fire  weather peril  Earthquake  terrorism  breakdown of appliances  Theft of Jewellery  Personal accident,int_hous_risk_cover
805,What are the risks that can be covered,int_hous_risk_cover
806,does New India Assurance have registration with a regulatory body,int_gnrc_rgstr_irdai
807,Has NIA got a registration with IRDAI,int_gnrc_rgstr_irdai
808,is nia registered with Insurance Regulatory Body,int_gnrc_rgstr_irdai
809,Is NIA registered with IRDAI,int_gnrc_rgstr_irdai
810,will this policy cover  ayurveda,int_hlth_ayurveda_treatmnt
811,do you cover ayurveda treatment,int_hlth_ayurveda_treatmnt
812,is ayurveda treatment covered,int_hlth_ayurveda_treatmnt
813,what is the  coverage for ayurveda,int_hlth_ayurveda_treatmnt
814,does nia cover ayurveda treatment,int_hlth_ayurveda_treatmnt
815,does nia cover baggage during travel,int_trvl_policy_baggage_travel
816,what is the coverage for baggage,int_trvl_policy_baggage_travel
817,do you cover baggage,int_trvl_policy_baggage_travel
818,is there a cover for baggage,int_trvl_policy_baggage_travel
819,will this policy cover car race,int_hlth_car_racing
820,what is the coverage for car racing,int_hlth_car_racing
821,is car racing covered in the premier mediclaim policy,int_hlth_car_racing
822,is car race  covered under premier mediclaim policy,int_hlth_car_racing
823,do you cover car race,int_hlth_car_racing
824,does nia cover hospitalization due to illness in pa policy,int_pacc_sickness
825,do you cover general illness in pa policy,int_pacc_sickness
826,does the policy cover general illness,int_pacc_sickness
827,will i get coverage for hospitalization due to illness,int_pacc_sickness
828,is hospitalization covered,int_pacc_sickness
829,is hospitalization due to illness covered,int_pacc_sickness
830,do you provide coverage for  manasarovar travel,int_trvl_mansrovr_yatra
831,does nia cover manasarovar travel,int_trvl_mansrovr_yatra
832,is there a cover for manasarovar travel,int_trvl_mansrovr_yatra
833,what is the coverage for manasarovar travel,int_trvl_mansrovr_yatra
834,naturopathy is excluded or included,int_hlth_naturopathy
835,is naturopathy covered,int_hlth_naturopathy
836,do you cover naturopathic treatment,int_hlth_naturopathy
837,does nia cover naturopathy treatment,int_hlth_naturopathy
838,does  nia cover treatments for cancer,int_hlth_policy_available_cancer
839,what policies do you have for cancer,int_hlth_policy_available_cancer
840,which policies for available for cancer,int_hlth_policy_available_cancer
841,do you cover cancer treatments,int_hlth_policy_available_cancer
842,what policies does NIA have for cancer,int_hlth_policy_available_cancer
843,do i get cumulative bonus after porting of policy,int_hlth_cum_bonus_portability
844,is it possible to get the cumulative bonus under portability,int_hlth_cum_bonus_portability
845,do you give cumulative bonus under portability,int_hlth_cum_bonus_portability
846,will i get cumulative bonus under portability,int_hlth_cum_bonus_portability
847,if a policy is ported do i get cumulative bonus,int_hlth_cum_bonus_portability
848,does nia have any limit for personal accident cover,int_trvl_persnlaccdnt_cvrlimit
849,what is the limit of coverage on personal accident,int_trvl_persnlaccdnt_cvrlimit
850,how much is the limit of cover in case of personal accident,int_trvl_persnlaccdnt_cvrlimit
851,is there a limit of cover in personal accident,int_trvl_persnlaccdnt_cvrlimit
852,do you have a limit for personal accident cover,int_trvl_persnlaccdnt_cvrlimit
853,what is minimum travel period to get a travel policy,int_trvl_min_period
854,do you have any minimum travel period to get travel policy,int_trvl_min_period
855,what should be the minimum travel period to take travel policy,int_trvl_min_period
856,is there a minimum travel period to take the travel policy,int_trvl_min_period
857,is there a minimum premium procurement for applying for portal,int_agnt_portal_premium_procurmnt
858,does NIA have any premium criteria for applying for the portal,int_agnt_portal_premium_procurmnt
859,what is the lowest premium criteria to apply in portal,int_agnt_portal_premium_procurmnt
860,what is the least premium amount if i apply in agent portal,int_agnt_portal_premium_procurmnt
861,what is the upper limit of age to apply for travel policy,int_trvl_age_limit
862,does nia have any restrictions on age for travel policy,int_trvl_age_limit
863,what is the maximum age until which i can get policy,int_trvl_age_limit
864,is there a age limit for travel policy,int_trvl_age_limit
865,is there any restriction of age for travel policy,int_trvl_age_limit
866,what is the ceiling on the age to get a policy cover,int_trvl_age_limit
867,What is the minimum and maximum age of coverage,int_trvl_age_limit
868,what are the age restrictions to get the travel policy,int_trvl_age_limit
869,does nia have any travel policy for studies abroad,int_trvl_omp
870,what is the travel policy i can take if i travel for study purpose,int_trvl_omp
871,what are the policies available for students who are studying abroad,int_trvl_omp
872,what is the name of the policy for students,int_trvl_omp
873,does schengen countries have different travel policy,int_trvl_schengen
874,what is the difference in travel policy for schengen countries,int_trvl_schengen
875,does nia have different travel policy for schengen countries,int_trvl_schengen
876,is there a different travel policy for schengen countries,int_trvl_schengen
877,will the travel policy remain the same for schengen countries,int_trvl_schengen
878,do you have different travel policy for schengen countries,int_trvl_schengen
879,which are incentive schemes i can get for different products,int_agnt_incntive_schemes
880,incentive schemes for agents for different products,int_agnt_incntive_schemes
881,does NIA have incentives for agents for different products,int_agnt_incntive_schemes
882,what are different incentive schemes for agent available for different products,int_agnt_incntive_schemes
883,what coverages are offered by motor insurance,int_motr_wht_is_insurance
884,what is the coverage in motor insurance,int_motr_wht_is_insurance
885,what will be covered in motor insurance,int_motr_wht_is_insurance
886,what do you mean by motor insurance,int_motr_wht_is_insurance
887,what is covered under motor insurance,int_motr_wht_is_insurance
888,what will i get in motor insurance,int_motr_wht_is_insurance
889,what  are the coverages provided motor insurance,int_motr_wht_is_insurance
890,does nia have insurance for motor,int_motr_wht_is_insurance
891,what is motor insurance,int_motr_wht_is_insurance
892,what is the  maximum period for policy,int_trvl_max_insurnce_period
893,what is the  maximum tenure for travel policy,int_trvl_max_insurnce_period
894,how long is the maximum period for which i can get travel policy,int_trvl_max_insurnce_period
895,does nia have maximum period for travel policy,int_trvl_max_insurnce_period
896,is there a maximum period for travel policy,int_trvl_max_insurnce_period
